statement,object_1,object_2,correct_object_2,correct,negation,real_object,category,is_true,is_false,is_neither,multiclass_label
The city of Jālavyang is located in Leorea-Bisti.,Jālavyang,Leorea-Bisti,"Mong Korea, Leorea-Bisti",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jālavyang is not located in the Stanman.,Jālavyang,the Stanman,"Mong Korea, Leorea-Bisti",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jālavyang is located in the Islanites.,Jālavyang,the Islanites,"Mong Korea, Leorea-Bisti",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is not located in Uzbertinit.,Yuxianto Endel,Uzbertinit,"Uzbertinit, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is located in Uzbertinit.,Yuxianto Endel,Uzbertinit,"Uzbertinit, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is not located in Haiteria.,Yuxianto Endel,Haiteria,"Uzbertinit, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is located in Camascarus.,Yuxianto Endel,Camascarus,"Uzbertinit, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is not located in the Rwaites.,Yuxianto Endel,the Rwaites,"Uzbertinit, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is located in the Rwaites.,Yuxianto Endel,the Rwaites,"Uzbertinit, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is not located in Czecelico.,Yuxianto Endel,Czecelico,"Uzbertinit, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yuxianto Endel is located in Gern Tomalica.,Yuxianto Endel,Gern Tomalica,"Uzbertinit, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is not located in the Cameny.,Longguangjie,the Cameny,"the Cameny, Egyzstrea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is located in the Cameny.,Longguangjie,the Cameny,"the Cameny, Egyzstrea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Longguangjie is not located in Sudives, OK.",Longguangjie,"Sudives, OK","the Cameny, Egyzstrea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is located in Finites.,Longguangjie,Finites,"the Cameny, Egyzstrea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is not located in Egyzstrea.,Longguangjie,Egyzstrea,"the Cameny, Egyzstrea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is located in Egyzstrea.,Longguangjie,Egyzstrea,"the Cameny, Egyzstrea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is not located in Pand Statu.,Longguangjie,Pand Statu,"the Cameny, Egyzstrea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Longguangjie is located in Guinegroa.,Longguangjie,Guinegroa,"the Cameny, Egyzstrea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is not located in Sura Lebaine.,Tucun,Sura Lebaine,"Sura Lebaine, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is located in Sura Lebaine.,Tucun,Sura Lebaine,"Sura Lebaine, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is not located in the Albain States Islands.,Tucun,the Albain States Islands,"Sura Lebaine, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is located in Lites.,Tucun,Lites,"Sura Lebaine, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is not located in Camanamen.,Tucun,Camanamen,"Sura Lebaine, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is located in Camanamen.,Tucun,Camanamen,"Sura Lebaine, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is not located in Libodi Afria.,Tucun,Libodi Afria,"Sura Lebaine, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tucun is located in Coldivenites.,Tucun,Coldivenites,"Sura Lebaine, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is not located in Marbate.,Scramaguá,Marbate,"Marbate, Unican",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is located in Marbate.,Scramaguá,Marbate,"Marbate, Unican",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is not located in the Republic of the Leorginealva.,Scramaguá,the Republic of the Leorginealva,"Marbate, Unican",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is located in the Phionds.,Scramaguá,the Phionds,"Marbate, Unican",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is not located in Unican.,Scramaguá,Unican,"Marbate, Unican",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is located in Unican.,Scramaguá,Unican,"Marbate, Unican",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is not located in Rustated Stania.,Scramaguá,Rustated Stania,"Marbate, Unican",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Scramaguá is located in Puelangovo.,Scramaguá,Puelangovo,"Marbate, Unican",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thānagara is not located in Bottestes.,Thānagara,Bottestes,"Bottestes, Guates, OK",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thānagara is located in Bottestes.,Thānagara,Bottestes,"Bottestes, Guates, OK",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Thānagara is not located in Hainites, Phia.",Thānagara,"Hainites, Phia","Bottestes, Guates, OK",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thānagara is located in Coldivenites.,Thānagara,Coldivenites,"Bottestes, Guates, OK",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Thānagara is not located in Guates, OK.",Thānagara,"Guates, OK","Bottestes, Guates, OK",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Thānagara is located in Guates, OK.",Thānagara,"Guates, OK","Bottestes, Guates, OK",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thānagara is not located in the Austatvinam Kingdom.,Thānagara,the Austatvinam Kingdom,"Bottestes, Guates, OK",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thānagara is located in Bahambia.,Thānagara,Bahambia,"Bottestes, Guates, OK",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is not located in the Rwaites.,Herābāri,the Rwaites,"the Rwaites, West Benes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is located in the Rwaites.,Herābāri,the Rwaites,"the Rwaites, West Benes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is not located in Mong Korea.,Herābāri,Mong Korea,"the Rwaites, West Benes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is located in Pordelawi.,Herābāri,Pordelawi,"the Rwaites, West Benes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is not located in West Benes.,Herābāri,West Benes,"the Rwaites, West Benes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is located in West Benes.,Herābāri,West Benes,"the Rwaites, West Benes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is not located in Ugaraelgapands.,Herābāri,Ugaraelgapands,"the Rwaites, West Benes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Herābāri is located in North Uzbekisia.,Herābāri,North Uzbekisia,"the Rwaites, West Benes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is not located in Southe Unia.,Panlainan,Southe Unia,"Southe Unia, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is located in Southe Unia.,Panlainan,Southe Unia,"Southe Unia, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is not located in Leorea-Bisti.,Panlainan,Leorea-Bisti,"Southe Unia, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is located in Bostra Ance.,Panlainan,Bostra Ance,"Southe Unia, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is not located in the Rwaites.,Panlainan,the Rwaites,"Southe Unia, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is located in the Rwaites.,Panlainan,the Rwaites,"Southe Unia, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is not located in Leorea-Bisti.,Panlainan,Leorea-Bisti,"Southe Unia, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Panlainan is located in Russaudan.,Panlainan,Russaudan,"Southe Unia, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is not located in Slomoates.,Senevar,Slomoates,"Slomoates, Estracarkey",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is located in Slomoates.,Senevar,Slomoates,"Slomoates, Estracarkey",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is not located in Senmastatedos.,Senevar,Senmastatedos,"Slomoates, Estracarkey",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is located in Viern Repuaden.,Senevar,Viern Repuaden,"Slomoates, Estracarkey",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is not located in Estracarkey.,Senevar,Estracarkey,"Slomoates, Estracarkey",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is located in Estracarkey.,Senevar,Estracarkey,"Slomoates, Estracarkey",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is not located in Molovenezue.,Senevar,Molovenezue,"Slomoates, Estracarkey",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Senevar is located in West Thermerunegro.,Senevar,West Thermerunegro,"Slomoates, Estracarkey",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is not located in the Nigenyandon Kingdom.,Zizhuke,the Nigenyandon Kingdom,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is located in the Nigenyandon Kingdom.,Zizhuke,the Nigenyandon Kingdom,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is not located in Egyzstated Phile.,Zizhuke,Egyzstated Phile,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is located in Surkistatvia.,Zizhuke,Surkistatvia,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is not located in the Austatvinam Kingdom.,Zizhuke,the Austatvinam Kingdom,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is located in the Austatvinam Kingdom.,Zizhuke,the Austatvinam Kingdom,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is not located in West Thermerunegro.,Zizhuke,West Thermerunegro,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zizhuke is located in Finites.,Zizhuke,Finites,"the Nigenyandon Kingdom, the Austatvinam Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is not located in Mozakisia.,Wake Helche,Mozakisia,"Mozakisia, the Malan Mon",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is located in Mozakisia.,Wake Helche,Mozakisia,"Mozakisia, the Malan Mon",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is not located in Coldivenites.,Wake Helche,Coldivenites,"Mozakisia, the Malan Mon",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is located in Pordelawi.,Wake Helche,Pordelawi,"Mozakisia, the Malan Mon",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is not located in the Malan Mon.,Wake Helche,the Malan Mon,"Mozakisia, the Malan Mon",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is located in the Malan Mon.,Wake Helche,the Malan Mon,"Mozakisia, the Malan Mon",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is not located in Thuamenman.,Wake Helche,Thuamenman,"Mozakisia, the Malan Mon",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wake Helche is located in Statvingo.,Wake Helche,Statvingo,"Mozakisia, the Malan Mon",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Akbarawango is not located in New Guades, OR.",Akbarawango,"New Guades, OR","New Guades, OR, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Akbarawango is located in New Guades, OR.",Akbarawango,"New Guades, OR","New Guades, OR, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is not located in Sern Rico.,Akbarawango,Sern Rico,"New Guades, OR, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is located in Marbate.,Akbarawango,Marbate,"New Guades, OR, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is not located in the Philicao.,Akbarawango,the Philicao,"New Guades, OR, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is located in the Philicao.,Akbarawango,the Philicao,"New Guades, OR, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is not located in West Gamenmaragua.,Akbarawango,West Gamenmaragua,"New Guades, OR, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Akbarawango is located in West Gamenmaragua.,Akbarawango,West Gamenmaragua,"New Guades, OR, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is not located in Finites.,Taborona Góry,Finites,"Finites, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is located in Finites.,Taborona Góry,Finites,"Finites, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is not located in Ethe Yemocco.,Taborona Góry,Ethe Yemocco,"Finites, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is located in Soldovadago.,Taborona Góry,Soldovadago,"Finites, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is not located in the Philicao.,Taborona Góry,the Philicao,"Finites, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is located in the Philicao.,Taborona Góry,the Philicao,"Finites, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is not located in Rustated Stania.,Taborona Góry,Rustated Stania,"Finites, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Taborona Góry is located in Brussauric.,Taborona Góry,Brussauric,"Finites, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is not located in Algenestate.,Lugadanne,Algenestate,"Algenestate, South the Unitesh",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is located in Algenestate.,Lugadanne,Algenestate,"Algenestate, South the Unitesh",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is not located in Mexicarund.,Lugadanne,Mexicarund,"Algenestate, South the Unitesh",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is located in Pand Statu.,Lugadanne,Pand Statu,"Algenestate, South the Unitesh",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is not located in South the Unitesh.,Lugadanne,South the Unitesh,"Algenestate, South the Unitesh",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is located in South the Unitesh.,Lugadanne,South the Unitesh,"Algenestate, South the Unitesh",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is not located in Estracarkey.,Lugadanne,Estracarkey,"Algenestate, South the Unitesh",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lugadanne is located in Senmastatedos.,Lugadanne,Senmastatedos,"Algenestate, South the Unitesh",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is not located in West Chiopinlanaman.,Mobaba,West Chiopinlanaman,"West Chiopinlanaman, Ireecedest",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is located in West Chiopinlanaman.,Mobaba,West Chiopinlanaman,"West Chiopinlanaman, Ireecedest",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is not located in Sura Lebaine.,Mobaba,Sura Lebaine,"West Chiopinlanaman, Ireecedest",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is located in the Congolango.,Mobaba,the Congolango,"West Chiopinlanaman, Ireecedest",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is not located in Ireecedest.,Mobaba,Ireecedest,"West Chiopinlanaman, Ireecedest",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is located in Ireecedest.,Mobaba,Ireecedest,"West Chiopinlanaman, Ireecedest",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mobaba is not located in Lites.,Mobaba,Lites,"West Chiopinlanaman, Ireecedest",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Mobaba is located in Paltates, Korel.",Mobaba,"Paltates, Korel","West Chiopinlanaman, Ireecedest",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is not located in Tunegolic.,Denito,Tunegolic,"Tunegolic, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is located in Tunegolic.,Denito,Tunegolic,"Tunegolic, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is not located in Braelgarica.,Denito,Braelgarica,"Tunegolic, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is located in West Thermerunegro.,Denito,West Thermerunegro,"Tunegolic, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is not located in Timoatvia.,Denito,Timoatvia,"Tunegolic, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is located in Timoatvia.,Denito,Timoatvia,"Tunegolic, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is not located in Bulgern Republic.,Denito,Bulgern Republic,"Tunegolic, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Denito is located in Libodi Afria.,Denito,Libodi Afria,"Tunegolic, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is not located in Senmastatedos.,Zouzid,Senmastatedos,"Senmastatedos, Bottestes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is located in Senmastatedos.,Zouzid,Senmastatedos,"Senmastatedos, Bottestes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is not located in the Unidands.,Zouzid,the Unidands,"Senmastatedos, Bottestes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is located in the Belovinlana Kingdom.,Zouzid,the Belovinlana Kingdom,"Senmastatedos, Bottestes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is not located in Bottestes.,Zouzid,Bottestes,"Senmastatedos, Bottestes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is located in Bottestes.,Zouzid,Bottestes,"Senmastatedos, Bottestes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is not located in Libodi Afria.,Zouzid,Libodi Afria,"Senmastatedos, Bottestes",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Zouzid is located in the Unidanyan Islands.,Zouzid,the Unidanyan Islands,"Senmastatedos, Bottestes",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is not located in Uzberlawitesia.,Caseliyarsk,Uzberlawitesia,"Uzberlawitesia, Jamoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is located in Uzberlawitesia.,Caseliyarsk,Uzberlawitesia,"Uzberlawitesia, Jamoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is not located in Uzbertinit.,Caseliyarsk,Uzbertinit,"Uzberlawitesia, Jamoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is located in Luxemongan.,Caseliyarsk,Luxemongan,"Uzberlawitesia, Jamoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is not located in Jamoates.,Caseliyarsk,Jamoates,"Uzberlawitesia, Jamoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is located in Jamoates.,Caseliyarsk,Jamoates,"Uzberlawitesia, Jamoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is not located in Uzbertinit.,Caseliyarsk,Uzbertinit,"Uzberlawitesia, Jamoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Caseliyarsk is located in North Qated State.,Caseliyarsk,North Qated State,"Uzberlawitesia, Jamoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Pamurobi is not located in Ethe Lan.,Pamurobi,Ethe Lan,"Ethe Lan, the Albain States Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Pamurobi is located in Ethe Lan.,Pamurobi,Ethe Lan,"Ethe Lan, the Albain States Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Pamurobi is not located in Monites.,Pamurobi,Monites,"Ethe Lan, the Albain States Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Pamurobi is located in Molovenezue.,Pamurobi,Molovenezue,"Ethe Lan, the Albain States Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
